url,status_code
https://bcswomenlovelace.bcs.org/wp-content/uploads/496.png,200
https://bcswomenlovelace.bcs.org/wp-content/uploads/group.jpeg,200
https://bcswomenlovelace.bcs.org/wp-content/uploads/abstract-book-2019.pdf,200
https://bcswomenlovelace.bcs.org/wp-content/uploads/sheffergrin-white-square-background.png,200
https://bcswomenlovelace.bcs.org/wp-content/uploads/Elephantbig_trans.png,200
https://bcswomenlovelace.bcs.org/wp-content/uploads/liverbird-firstdraft-e1696846513929.png,200
https://bcswomenlovelace.bcs.org/wp-content/uploads/AberGull180px_trans.png,200
https://bcswomenlovelace.bcs.org/wp-content/uploads/msc_2a.png,200
https://bcswomenlovelace.bcs.org/wp-content/uploads/abstract-book-2025.pdf,200
https://bcswomenlovelace.bcs.org/wp-content/uploads/first_1.png,200
https://bcswomenlovelace.bcs.org/wp-content/uploads/msc_1.png,200
https://bcswomenlovelace.bcs.org/wp-content/uploads/viewfromstage.jpg,200
https://bcswomenlovelace.bcs.org/wp-content/uploads/second_1.png,200
https://bcswomenlovelace.bcs.org/wp-content/uploads/msc_2b.png,200
https://bcswomenlovelace.bcs.org/wp-content/uploads/people_1.png,200
https://bcswomenlovelace.bcs.org/wp-content/uploads/final_1.png,200
https://bcswomenlovelace.bcs.org/wp-content/uploads/second_2.png,200
https://bcswomenlovelace.bcs.org/wp-content/uploads/first_2.png,200
https://bcswomenlovelace.bcs.org/wp-content/uploads/qmu.jpg,200
https://bcswomenlovelace.bcs.org/wp-content/uploads/people_2.png,200
https://bcswomenlovelace.bcs.org/wp-content/uploads/final_2.png,200
https://bcswomenlovelace.bcs.org/wp-content/uploads/Lovelace-Colloquium-Sponsorship-Brochure-2025-v1.pdf,0
